No.,Time,Source,Destination,Protocol,Length,Info,attack
4091,101.850330551,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  5575; Unit:   1, Func:   6: Write Single Register",0
4092,101.850602384,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  5575; Unit:   1, Func:   6: Write Single Register",0
4093,101.894226443,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=19729 Ack=21647 Win=64256 Len=0 TSval=4162734489 TSecr=2257573932,0
4094,102.170654666,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 10425; Unit:   1, Func:   3: Read Holding Registers",0
4095,102.1712494,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 10425; Unit:   1, Func:   3: Read Holding Registers",0
4096,102.171623192,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=19741 Ack=21666 Win=64256 Len=0 TSval=4162734766 TSecr=2257574252,0
4097,102.171879222,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 64227; Unit:   1, Func:   6: Write Single Register",0
4098,102.172346836,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 64227; Unit:   1, Func:   6: Write Single Register",0
4099,102.172788501,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 11564; Unit:   1, Func:   6: Write Single Register",0
4100,102.173107037,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 11564; Unit:   1, Func:   6: Write Single Register",0
4101,102.173777542,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 31159; Unit:   1, Func:   6: Write Single Register",0
4102,102.174024709,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 31159; Unit:   1, Func:   6: Write Single Register",0
4103,102.174462579,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 41297; Unit:   1, Func:   6: Write Single Register",0
4104,102.174780049,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 41297; Unit:   1, Func:   6: Write Single Register",0
4105,102.17533821,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 22729; Unit:   1, Func:   6: Write Single Register",0
4106,102.175661021,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 22729; Unit:   1, Func:   6: Write Single Register",0
4107,102.218914147,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=19801 Ack=21726 Win=64256 Len=0 TSval=4162734813 TSecr=2257574257,0
4108,102.526883979,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 20845; Unit:   1, Func:   3: Read Holding Registers",0
4109,102.52774259,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 20845; Unit:   1, Func:   3: Read Holding Registers",0
4110,102.528154053,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=19813 Ack=21745 Win=64256 Len=0 TSval=4162735123 TSecr=2257574609,0
4111,102.528533544,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  8747; Unit:   1, Func:   6: Write Single Register",0
4112,102.529009756,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  8747; Unit:   1, Func:   6: Write Single Register",0
4113,102.529444932,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 44018; Unit:   1, Func:   6: Write Single Register",0
4114,102.52993235,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 44018; Unit:   1, Func:   6: Write Single Register",0
4115,102.530393472,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 20715; Unit:   1, Func:   6: Write Single Register",0
4116,102.530715511,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 20715; Unit:   1, Func:   6: Write Single Register",0
4117,102.531216044,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 14557; Unit:   1, Func:   6: Write Single Register",0
4118,102.531660706,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 14557; Unit:   1, Func:   6: Write Single Register",0
4119,102.532157365,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 41823; Unit:   1, Func:   6: Write Single Register",0
4120,102.532586485,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 41823; Unit:   1, Func:   6: Write Single Register",0
4121,102.57381283,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=19873 Ack=21805 Win=64256 Len=0 TSval=4162735169 TSecr=2257574614,0
4122,102.581919317,192.168.56.112,192.168.56.232,TCP,74,"[TCP Retransmission] 502  >  7648 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3044832263 TSecr=1703552601 WS=128",0
4123,102.582087079,PcsCompu_74:96:2b,22:07:1d:b8:c0:a9,ARP,42,Who has 192.168.56.240? Tell 192.168.56.112,0
4124,102.582123278,192.168.56.112,192.168.56.249,TCP,74,"[TCP Retransmission] 502  >  19555 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3973409157 TSecr=1703552577 WS=128",0
4125,102.582158494,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.231? Tell 192.168.56.112,0
4126,103.042459982,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 19177; Unit:   1, Func:   3: Read Holding Registers",0
4127,103.043166475,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 19177; Unit:   1, Func:   3: Read Holding Registers",0
4128,103.043565527,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=19885 Ack=21824 Win=64256 Len=0 TSval=4162735639 TSecr=2257575124,0
4129,103.044293672,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 35588; Unit:   1, Func:   6: Write Single Register",0
4130,103.044852965,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 35588; Unit:   1, Func:   6: Write Single Register",0
4131,103.045424116,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 29863; Unit:   1, Func:   6: Write Single Register",0
4132,103.045966099,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 29863; Unit:   1, Func:   6: Write Single Register",0
4133,103.046637183,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 26328; Unit:   1, Func:   6: Write Single Register",0
4134,103.04696343,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 26328; Unit:   1, Func:   6: Write Single Register",0
4135,103.04753741,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 23719; Unit:   1, Func:   6: Write Single Register",0
4136,103.047854451,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 23719; Unit:   1, Func:   6: Write Single Register",0
4137,103.048373208,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 42770; Unit:   1, Func:   6: Write Single Register",0
4138,103.048609212,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 42770; Unit:   1, Func:   6: Write Single Register",0
4139,103.090333812,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=19945 Ack=21884 Win=64256 Len=0 TSval=4162735685 TSecr=2257575130,0
4140,103.454999111,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 61572; Unit:   1, Func:   3: Read Holding Registers",0
4141,103.45556372,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 61572; Unit:   1, Func:   3: Read Holding Registers",0
4142,103.455947901,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=19957 Ack=21903 Win=64256 Len=0 TSval=4162736051 TSecr=2257575536,0
4143,103.456267743,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 60538; Unit:   1, Func:   6: Write Single Register",0
4144,103.456853773,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 60538; Unit:   1, Func:   6: Write Single Register",0
4145,103.457682946,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 31118; Unit:   1, Func:   6: Write Single Register",0
4146,103.4580495,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 31118; Unit:   1, Func:   6: Write Single Register",0
4147,103.458624691,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 27392; Unit:   1, Func:   6: Write Single Register",0
4148,103.458986852,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 27392; Unit:   1, Func:   6: Write Single Register",0
4149,103.459653464,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 19247; Unit:   1, Func:   6: Write Single Register",0
4150,103.459975161,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 19247; Unit:   1, Func:   6: Write Single Register",0
4151,103.460389922,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 20851; Unit:   1, Func:   6: Write Single Register",0
4152,103.460671271,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 20851; Unit:   1, Func:   6: Write Single Register",0
4153,103.501793806,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20017 Ack=21963 Win=64256 Len=0 TSval=4162736097 TSecr=2257575542,0
4154,103.606418621,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.231? Tell 192.168.56.112,0
4155,103.60656592,PcsCompu_74:96:2b,22:07:1d:b8:c0:a9,ARP,42,Who has 192.168.56.240? Tell 192.168.56.112,0
4156,103.698765834,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 43274; Unit:   1, Func:   3: Read Holding Registers",0
4157,103.699429741,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 43274; Unit:   1, Func:   3: Read Holding Registers",0
4158,103.699854477,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20029 Ack=21982 Win=64256 Len=0 TSval=4162736295 TSecr=2257575780,0
4159,103.700172261,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 17914; Unit:   1, Func:   6: Write Single Register",0
4160,103.700436679,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 17914; Unit:   1, Func:   6: Write Single Register",0
4161,103.700798392,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 12077; Unit:   1, Func:   6: Write Single Register",0
4162,103.701020935,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 12077; Unit:   1, Func:   6: Write Single Register",0
4163,103.701537529,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 35634; Unit:   1, Func:   6: Write Single Register",0
4164,103.701750042,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 35634; Unit:   1, Func:   6: Write Single Register",0
4165,103.702064888,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 42208; Unit:   1, Func:   6: Write Single Register",0
4166,103.702289067,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 42208; Unit:   1, Func:   6: Write Single Register",0
4167,103.702758447,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  4739; Unit:   1, Func:   6: Write Single Register",0
4168,103.702964794,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  4739; Unit:   1, Func:   6: Write Single Register",0
4169,103.745994286,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20089 Ack=22042 Win=64256 Len=0 TSval=4162736341 TSecr=2257575784,0
4170,104.20969478,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 35744; Unit:   1, Func:   3: Read Holding Registers",0
4171,104.210385068,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 35744; Unit:   1, Func:   3: Read Holding Registers",0
4172,104.210886275,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20101 Ack=22061 Win=64256 Len=0 TSval=4162736806 TSecr=2257576291,0
4173,104.21106444,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 31132; Unit:   1, Func:   6: Write Single Register",0
4174,104.211416479,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 31132; Unit:   1, Func:   6: Write Single Register",0
4175,104.211945754,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 41465; Unit:   1, Func:   6: Write Single Register",0
4176,104.212314754,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 41465; Unit:   1, Func:   6: Write Single Register",0
4177,104.212912489,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 57035; Unit:   1, Func:   6: Write Single Register",0
4178,104.213217896,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 57035; Unit:   1, Func:   6: Write Single Register",0
4179,104.213657702,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 65363; Unit:   1, Func:   6: Write Single Register",0
4180,104.214000183,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 65363; Unit:   1, Func:   6: Write Single Register",0
4181,104.214520673,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 26802; Unit:   1, Func:   6: Write Single Register",0
4182,104.214777622,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 26802; Unit:   1, Func:   6: Write Single Register",0
4183,104.257266934,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20161 Ack=22121 Win=64256 Len=0 TSval=4162736853 TSecr=2257576296,0
4184,104.554120236,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 14667; Unit:   1, Func:   3: Read Holding Registers",0
4185,104.55856815,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 14667; Unit:   1, Func:   3: Read Holding Registers",0
4186,104.55923955,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20173 Ack=22140 Win=64256 Len=0 TSval=4162737155 TSecr=2257576639,0
4187,104.559483391,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 17071; Unit:   1, Func:   6: Write Single Register",0
4188,104.559763136,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 17071; Unit:   1, Func:   6: Write Single Register",0
4189,104.560512712,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 23738; Unit:   1, Func:   6: Write Single Register",0
4190,104.560918336,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 23738; Unit:   1, Func:   6: Write Single Register",0
4191,104.561373995,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 13860; Unit:   1, Func:   6: Write Single Register",0
4192,104.561632313,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 13860; Unit:   1, Func:   6: Write Single Register",0
4193,104.562555547,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 40047; Unit:   1, Func:   6: Write Single Register",0
4194,104.562788114,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 40047; Unit:   1, Func:   6: Write Single Register",0
4195,104.563180851,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 37712; Unit:   1, Func:   6: Write Single Register",0
4196,104.563611576,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 37712; Unit:   1, Func:   6: Write Single Register",0
4197,104.578627475,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.231 is at 1b:13:f9:36:36:1b,0
4198,104.578642376,192.168.56.112,192.168.56.231,TCP,74,"502  >  51319 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1263770318 TSecr=1703552609 WS=128",0
4199,104.578698123,192.168.56.112,192.168.56.231,TCP,74,"[TCP Retransmission] 502  >  51319 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1263771329 TSecr=1703552609 WS=128",0
4200,104.581053653,192.168.56.231,192.168.56.112,TCP,74,[TCP Retransmission] 51319  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128 TSval=1703552609 TSecr=0,1
4201,104.581075041,192.168.56.112,192.168.56.231,TCP,74,"[TCP Retransmission] 502  >  51319 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1263773328 TSecr=1703552609 WS=128",0
4202,104.605479452,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20233 Ack=22200 Win=64256 Len=0 TSval=4162737201 TSecr=2257576645,0
4203,104.629929561,PcsCompu_74:96:2b,22:07:1d:b8:c0:a9,ARP,42,Who has 192.168.56.240? Tell 192.168.56.112,0
4204,104.633005436,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.231 is at 1b:13:f9:36:36:1b,0
4205,104.639539324,LCFCHeFe_6f:59:d0,PcsCompu_74:96:2b,ARP,60,192.168.56.237 is at 2d:05:8f:fc:be:12,0
4206,104.642283489,192.168.56.237,192.168.56.112,TCP,74,62100  >  502 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128 TSval=1703552612 TSecr=0,1
4207,104.64231807,PcsCompu_74:96:2b,Broadcast,ARP,42,Who has 192.168.56.237? Tell 192.168.56.112,0
4208,104.800064994,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 12844; Unit:   1, Func:   3: Read Holding Registers",0
4209,104.801509472,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans: 12844; Unit:   1, Func:   3: Read Holding Registers",0
4210,104.802064893,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20245 Ack=22219 Win=64256 Len=0 TSval=4162737398 TSecr=2257576882,0
4211,104.80262295,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  5130; Unit:   1, Func:   6: Write Single Register",0
4212,104.802944925,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  5130; Unit:   1, Func:   6: Write Single Register",0
4213,104.80412626,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 28612; Unit:   1, Func:   6: Write Single Register",0
4214,104.804590709,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 28612; Unit:   1, Func:   6: Write Single Register",0
4215,104.805328882,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 64275; Unit:   1, Func:   6: Write Single Register",0
4216,104.805635174,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 64275; Unit:   1, Func:   6: Write Single Register",0
4217,104.806272328,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  6013; Unit:   1, Func:   6: Write Single Register",0
4218,104.806556885,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  6013; Unit:   1, Func:   6: Write Single Register",0
4219,104.806943595,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  7838; Unit:   1, Func:   6: Write Single Register",0
4220,104.807171276,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  7838; Unit:   1, Func:   6: Write Single Register",0
4221,104.85000577,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20305 Ack=22279 Win=64256 Len=0 TSval=4162737445 TSecr=2257576888,0
4222,105.309991159,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  8083; Unit:   1, Func:   3: Read Holding Registers",0
4223,105.31083121,192.168.56.112,192.168.56.113,Modbus/TCP,85,"Response: Trans:  8083; Unit:   1, Func:   3: Read Holding Registers",0
4224,105.311209795,192.168.56.113,192.168.56.112,TCP,66,40612  >  502 [ACK] Seq=20317 Ack=22298 Win=64256 Len=0 TSval=4162737907 TSecr=2257577392,0
4225,105.311492667,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 60428; Unit:   1, Func:   6: Write Single Register",0
4226,105.311892743,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 60428; Unit:   1, Func:   6: Write Single Register",0
4227,105.312399026,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  5397; Unit:   1, Func:   6: Write Single Register",0
4228,105.312741229,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  5397; Unit:   1, Func:   6: Write Single Register",0
4229,105.313237737,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 44995; Unit:   1, Func:   6: Write Single Register",0
4230,105.313481494,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 44995; Unit:   1, Func:   6: Write Single Register",0
4231,105.313859465,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans:  3738; Unit:   1, Func:   6: Write Single Register",0
4232,105.31415075,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans:  3738; Unit:   1, Func:   6: Write Single Register",0
4233,105.314551004,192.168.56.113,192.168.56.112,Modbus/TCP,78,"   Query: Trans: 38892; Unit:   1, Func:   6: Write Single Register",0
4234,105.314849292,192.168.56.112,192.168.56.113,Modbus/TCP,78,"Response: Trans: 38892; Unit:   1, Func:   6: Write Single Register",0
